Date,Customer_ID,Customer_Name,Channel,Region,Product_Type,SKU_ID,Shelf_Life,Units_Delivered,Units_Sold,Returns_Units,Waste_Units,Net_Sales_Units,Price_per_Unit,Revenue,Cost_per_Unit,Margin_Pct,Promotion,Discount_Rate,Stock_Out,Delivery_Delay,Sales_Rep_Efficiency_Score,Customer_Type,Repeat_Order
2024-07-01,CUST-0161,Sweet Crust #161,Bakery Shop,urban,White Bread,SKU-WB-001,3,38,15,0,0,15,1.2,18.0,0.72,40.0,No,0.0,Yes,0,47.6,Medium,Yes
2024-07-06,CUST-0141,Crispy Corner #141,Bakery Shop,rural,Lavash,SKU-LV-004,5,30,19,6,2,13,0.85,16.07,0.5,40.9,Yes,6.0,No,0,36.1,Low,Yes
2024-10-19,CUST-0033,SunMart #33,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,42,25,7,3,18,1.5,37.5,0.9,40.0,No,0.0,No,0,44.3,Low,Yes
2024-07-05,CUST-0169,Sunrise Bakery #169,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,83,74,5,1,69,1.5,111.0,0.9,40.0,No,0.0,No,0,87.5,High Volume,Yes
2024-08-26,CUST-0068,Sweet Crust #68,Bakery Shop,suburban,Lavash,SKU-LV-004,5,27,17,5,2,12,0.78,13.22,0.5,35.7,Yes,13.6,No,2,53.6,Low,Yes
2024-12-24,CUST-0128,Tavern Hill #128,Horeca,rural,Baguette,SKU-BG-003,1,48,28,11,7,17,1.8,50.4,1.0,44.44,No,0.0,No,1,65.9,Medium,Yes
2024-12-26,CUST-0193,Bread Haven #193,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,54,39,6,2,33,1.5,58.5,0.9,40.0,No,0.0,No,0,52.0,Medium,Yes
2024-10-29,CUST-0053,MiniStop #53,Minimarket,suburban,Baguette,SKU-BG-003,1,63,43,9,5,34,1.8,77.4,1.0,44.44,No,0.0,No,0,63.2,Medium,Yes
2024-09-24,CUST-0117,Artisan Loaf #117,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,17,10,3,1,7,1.4,14.0,0.8,42.86,No,0.0,No,1,57.4,Low,Yes
2024-08-28,CUST-0106,NearStop #106,Minimarket,urban,Lavash,SKU-LV-004,5,71,26,0,0,26,0.79,20.52,0.5,36.65,Yes,12.3,Yes,1,58.7,Medium,Yes
2024-12-10,CUST-0117,Artisan Loaf #117,Bakery Shop,urban,White Bread,SKU-WB-001,3,24,13,5,2,8,1.2,15.6,0.72,40.0,No,0.0,No,0,56.2,Low,Yes
2024-10-05,CUST-0150,Urban Grill #150,Horeca,rural,Whole Wheat,SKU-WW-002,4,94,77,9,5,68,1.5,115.5,0.9,40.0,No,0.0,No,3,73.4,High Volume,No
2024-11-22,CUST-0087,Tavern Hill #87,Horeca,urban,White Bread,SKU-WB-001,3,16,8,3,2,5,1.2,9.6,0.72,40.0,No,0.0,No,0,49.4,Low,No
2024-07-19,CUST-0195,ExpressGo #195,Minimarket,suburban,Baguette,SKU-BG-003,1,47,32,7,6,25,1.49,47.81,1.0,33.07,Yes,17.0,No,2,43.5,Medium,Yes
2024-08-28,CUST-0200,Sweet Crust #200,Bakery Shop,urban,White Bread,SKU-WB-001,3,30,16,5,6,11,1.2,19.2,0.72,40.0,No,0.0,No,2,45.4,Low,No
2024-08-26,CUST-0175,Morning Loaf #175,Bakery Shop,urban,Baguette,SKU-BG-003,1,24,12,5,3,7,1.8,21.6,1.0,44.44,No,0.0,No,0,30.6,Low,Yes
2024-08-31,CUST-0016,Golden Crust #16,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,13,8,2,1,6,1.5,12.0,0.9,40.0,No,0.0,No,1,41.8,Low,Yes
2024-09-21,CUST-0198,Sweet Crust #198,Bakery Shop,rural,White Bread,SKU-WB-001,3,103,89,9,2,80,1.2,106.8,0.72,40.0,No,0.0,No,1,86.9,High Volume,Yes
2024-07-06,CUST-0077,The Breadhouse #77,Horeca,rural,Whole Wheat,SKU-WW-002,4,42,34,5,1,29,1.23,41.97,0.9,27.1,Yes,17.7,No,0,50.7,Medium,Yes
2024-07-08,CUST-0155,Flour House #155,Bakery Shop,urban,White Bread,SKU-WB-001,3,28,20,3,2,17,1.2,24.0,0.72,40.0,No,0.0,No,2,51.2,Medium,Yes
2024-11-21,CUST-0043,MetroMart #43,Supermarket,urban,Toast Bread,SKU-TB-005,5,202,170,13,6,157,1.4,238.0,0.8,42.86,No,0.0,No,0,82.8,High Volume,Yes
2024-07-31,CUST-0016,Golden Crust #16,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,13,6,3,1,3,1.5,9.0,0.9,40.0,No,0.0,No,0,38.4,Low,No
2024-08-08,CUST-0037,ExpressGo #37,Minimarket,rural,Lavash,SKU-LV-004,5,133,105,15,3,90,0.9,94.5,0.5,44.44,No,0.0,No,0,74.2,High Volume,Yes
2024-12-19,CUST-0002,PrimeMart #2,Supermarket,rural,Whole Wheat,SKU-WW-002,4,220,159,21,11,138,1.5,238.5,0.9,40.0,No,0.0,No,0,70.8,High Volume,Yes
2024-07-23,CUST-0181,FastCorner #181,Minimarket,urban,Baguette,SKU-BG-003,1,47,34,6,3,28,1.7,57.77,1.0,41.15,Yes,5.6,No,0,67.6,Medium,No
2024-12-03,CUST-0024,Classic Bread #24,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,43,29,4,4,25,1.5,43.5,0.9,40.0,No,0.0,No,0,48.2,Medium,Yes
2024-07-27,CUST-0139,EasyBuy #139,Supermarket,suburban,Toast Bread,SKU-TB-005,5,84,52,14,6,38,1.4,72.8,0.8,42.86,No,0.0,No,0,51.3,Low,Yes
2024-09-05,CUST-0074,Artisan Loaf #74,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,22,13,3,2,10,1.21,15.76,0.9,25.74,Yes,19.2,No,0,41.7,Low,Yes
2024-12-22,CUST-0155,Flour House #155,Bakery Shop,urban,Lavash,SKU-LV-004,5,62,49,6,3,43,0.9,44.1,0.5,44.44,No,0.0,No,1,45.9,Medium,Yes
2024-09-28,CUST-0168,Artisan Loaf #168,Bakery Shop,suburban,Toast Bread,SKU-TB-005,5,37,26,4,2,22,1.4,36.4,0.8,42.86,No,0.0,No,1,54.4,Medium,No
2024-09-11,CUST-0006,Hotel Royal #6,Horeca,rural,Baguette,SKU-BG-003,1,25,14,6,2,8,1.65,23.11,1.0,39.42,Yes,8.3,No,0,41.0,Low,No
2024-10-06,CUST-0142,Sweet Crust #142,Bakery Shop,urban,Lavash,SKU-LV-004,5,11,7,2,1,5,0.9,6.3,0.5,44.44,No,0.0,No,2,52.1,Low,No
2024-09-17,CUST-0161,Sweet Crust #161,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,57,39,7,5,32,1.5,58.5,0.9,40.0,No,0.0,No,0,47.9,Medium,Yes
2024-07-02,CUST-0056,UrbanGrocery #56,Supermarket,suburban,Lavash,SKU-LV-004,5,222,177,13,7,164,0.9,159.3,0.5,44.44,No,0.0,No,0,68.1,High Volume,Yes
2024-12-17,CUST-0025,LocalBuy #25,Minimarket,rural,White Bread,SKU-WB-001,3,110,100,10,0,90,1.06,106.08,0.72,32.13,Yes,11.6,No,0,88.8,High Volume,Yes
2024-07-11,CUST-0025,LocalBuy #25,Minimarket,rural,White Bread,SKU-WB-001,3,132,65,0,0,65,1.04,67.31,0.72,30.48,Yes,13.7,Yes,0,93.2,High Volume,Yes
2024-07-29,CUST-0062,QuickShop #62,Minimarket,rural,Baguette,SKU-BG-003,1,73,48,17,4,31,1.66,79.49,1.0,39.61,Yes,8.0,No,0,65.3,Medium,Yes
2024-08-22,CUST-0187,Flour House #187,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,25,15,4,2,11,1.4,21.0,0.8,42.86,No,0.0,No,0,40.1,Low,No
2024-07-03,CUST-0155,Flour House #155,Bakery Shop,urban,White Bread,SKU-WB-001,3,51,35,6,4,29,1.2,42.0,0.72,40.0,No,0.0,No,0,58.9,Medium,Yes
2024-12-10,CUST-0076,Bistro Verde #76,Horeca,rural,Baguette,SKU-BG-003,1,25,10,6,5,4,1.8,18.0,1.0,44.44,No,0.0,No,0,36.5,Low,Yes
2024-10-23,CUST-0016,Golden Crust #16,Bakery Shop,rural,White Bread,SKU-WB-001,3,23,12,5,2,7,1.2,14.4,0.72,40.0,No,0.0,No,0,46.4,Low,Yes
2024-11-17,CUST-0122,FastCorner #122,Minimarket,suburban,White Bread,SKU-WB-001,3,91,72,8,3,64,1.07,76.9,0.72,32.58,Yes,11.0,No,0,71.5,Medium,Yes
2024-09-25,CUST-0097,PocketStore #97,Minimarket,urban,White Bread,SKU-WB-001,3,64,44,7,5,37,1.2,52.8,0.72,40.0,No,0.0,No,0,60.9,Medium,No
2024-07-11,CUST-0070,Grand Diner #70,Horeca,rural,Baguette,SKU-BG-003,1,36,23,8,3,15,1.8,41.4,1.0,44.44,No,0.0,No,0,56.8,Medium,No
2024-07-04,CUST-0136,NearStop #136,Minimarket,rural,White Bread,SKU-WB-001,3,67,45,10,5,35,1.2,54.0,0.72,40.0,No,0.0,No,0,56.1,Medium,Yes
2024-08-26,CUST-0016,Golden Crust #16,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,24,12,6,2,6,1.4,16.8,0.8,42.86,No,0.0,No,0,40.0,Low,Yes
2024-12-03,CUST-0001,SunMart #1,Supermarket,urban,Lavash,SKU-LV-004,5,236,203,15,5,188,0.9,182.7,0.5,44.44,No,0.0,No,0,75.7,High Volume,Yes
2024-12-18,CUST-0079,Tavern Hill #79,Horeca,suburban,White Bread,SKU-WB-001,3,67,43,7,10,36,1.2,51.6,0.72,40.0,No,0.0,No,0,44.1,Medium,Yes
2024-10-14,CUST-0132,MetroMart #132,Supermarket,suburban,White Bread,SKU-WB-001,3,281,240,18,10,222,1.2,288.0,0.72,40.0,No,0.0,No,0,82.4,High Volume,Yes
2024-10-05,CUST-0108,QuickShop #108,Minimarket,suburban,Lavash,SKU-LV-004,5,65,54,7,1,47,0.76,40.82,0.5,33.86,Yes,16.0,No,0,67.3,Medium,Yes
2024-08-08,CUST-0008,FreshMart #8,Supermarket,urban,Baguette,SKU-BG-003,1,309,283,26,0,257,1.47,414.65,1.0,31.75,Yes,18.6,No,0,76.8,High Volume,Yes
2024-09-15,CUST-0131,PocketStore #131,Minimarket,urban,White Bread,SKU-WB-001,3,39,28,7,2,21,1.11,31.18,0.72,35.34,Yes,7.2,No,0,26.4,Low,Yes
2024-10-07,CUST-0024,Classic Bread #24,Bakery Shop,suburban,White Bread,SKU-WB-001,3,52,38,6,5,32,1.2,45.6,0.72,40.0,No,0.0,No,1,42.6,Medium,Yes
2024-10-30,CUST-0161,Sweet Crust #161,Bakery Shop,urban,White Bread,SKU-WB-001,3,57,37,6,7,31,1.2,44.4,0.72,40.0,No,0.0,No,0,53.3,Medium,Yes
2024-11-12,CUST-0197,Harbor Inn #197,Horeca,rural,Whole Wheat,SKU-WW-002,4,64,38,11,5,27,1.5,57.0,0.9,40.0,No,0.0,No,0,68.9,Medium,No
2024-08-21,CUST-0024,Classic Bread #24,Bakery Shop,suburban,Toast Bread,SKU-TB-005,5,39,25,4,3,21,1.4,35.0,0.8,42.86,No,0.0,No,0,49.9,Medium,No
2024-07-04,CUST-0005,FreshMart #5,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,298,231,18,14,213,1.5,346.5,0.9,40.0,No,0.0,No,0,84.7,High Volume,No
2024-08-23,CUST-0021,Golden Crust #21,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,61,46,8,3,38,1.4,64.4,0.8,42.86,No,0.0,No,0,47.0,Medium,Yes
2024-11-05,CUST-0199,Sunrise Cafe #199,Horeca,suburban,Baguette,SKU-BG-003,1,12,7,2,1,5,1.51,10.6,1.0,33.94,Yes,15.9,No,0,45.2,Low,Yes
2024-08-02,CUST-0089,Tavern Hill #89,Horeca,suburban,Baguette,SKU-BG-003,1,27,8,0,0,8,1.8,14.4,1.0,44.44,No,0.0,Yes,0,31.2,Low,Yes
2024-11-08,CUST-0068,Sweet Crust #68,Bakery Shop,suburban,Toast Bread,SKU-TB-005,5,12,4,0,0,4,1.32,5.28,0.8,39.34,Yes,5.8,Yes,0,44.1,Low,No
2024-07-04,CUST-0058,SunMart #58,Supermarket,rural,Lavash,SKU-LV-004,5,207,161,23,9,138,0.9,144.9,0.5,44.44,No,0.0,No,1,84.0,High Volume,Yes
2024-12-06,CUST-0013,DailyMart #13,Minimarket,rural,Whole Wheat,SKU-WW-002,4,60,39,9,3,30,1.5,58.5,0.9,40.0,No,0.0,No,0,53.9,Medium,Yes
2024-08-07,CUST-0035,Golden Crust #35,Bakery Shop,urban,Lavash,SKU-LV-004,5,53,39,7,4,32,0.9,35.1,0.5,44.44,No,0.0,No,2,76.8,Medium,No
2024-07-17,CUST-0087,Tavern Hill #87,Horeca,urban,Whole Wheat,SKU-WW-002,4,17,5,0,0,5,1.5,7.5,0.9,40.0,No,0.0,Yes,0,38.6,Low,No
2024-11-14,CUST-0163,Corner Shop #163,Minimarket,rural,Whole Wheat,SKU-WW-002,4,26,13,6,5,7,1.5,19.5,0.9,40.0,No,0.0,No,2,28.9,Low,No
2024-09-20,CUST-0058,SunMart #58,Supermarket,rural,White Bread,SKU-WB-001,3,182,169,13,0,156,1.0,168.32,0.72,27.71,Yes,17.0,No,1,90.8,High Volume,No
2024-08-09,CUST-0138,Café Central #138,Horeca,suburban,White Bread,SKU-WB-001,3,10,6,2,1,4,1.2,7.2,0.72,40.0,No,0.0,No,0,45.2,Low,Yes
2024-08-11,CUST-0091,EasyBuy #91,Supermarket,suburban,White Bread,SKU-WB-001,3,383,341,26,13,315,1.2,409.2,0.72,40.0,No,0.0,No,2,68.7,High Volume,No
2024-10-27,CUST-0127,Daily Bake #127,Bakery Shop,urban,Lavash,SKU-LV-004,5,68,48,9,3,39,0.9,43.2,0.5,44.44,No,0.0,No,0,65.1,Medium,Yes
2024-09-29,CUST-0140,Grand Diner #140,Horeca,suburban,Baguette,SKU-BG-003,1,28,17,5,5,12,1.68,28.58,1.0,40.52,Yes,6.6,No,2,25.4,Low,Yes
2024-11-13,CUST-0196,Bread Haven #196,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,48,31,7,6,24,1.4,43.4,0.8,42.86,No,0.0,No,2,45.2,Medium,Yes
2024-11-13,CUST-0002,PrimeMart #2,Supermarket,rural,Lavash,SKU-LV-004,5,193,60,0,0,60,0.9,54.0,0.5,44.44,No,0.0,Yes,0,76.0,High Volume,No
2024-10-19,CUST-0097,PocketStore #97,Minimarket,urban,Toast Bread,SKU-TB-005,5,48,35,6,2,29,1.4,49.0,0.8,42.86,No,0.0,No,0,60.4,Medium,Yes
2024-10-12,CUST-0200,Sweet Crust #200,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,28,16,5,3,11,1.4,22.4,0.8,42.86,No,0.0,No,0,47.9,Low,No
2024-12-10,CUST-0087,Tavern Hill #87,Horeca,urban,Toast Bread,SKU-TB-005,5,18,10,3,2,7,1.4,14.0,0.8,42.86,No,0.0,No,1,46.1,Low,No
2024-09-04,CUST-0035,Golden Crust #35,Bakery Shop,urban,Lavash,SKU-LV-004,5,39,32,3,1,29,0.77,24.77,0.5,35.4,Yes,14.0,No,0,68.6,Medium,Yes
2024-07-23,CUST-0169,Sunrise Bakery #169,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,105,91,7,2,84,1.4,127.4,0.8,42.86,No,0.0,No,0,97.6,High Volume,Yes
2024-07-17,CUST-0187,Flour House #187,Bakery Shop,urban,White Bread,SKU-WB-001,3,19,11,4,1,7,1.2,13.2,0.72,40.0,No,0.0,No,0,45.0,Low,No
2024-10-01,CUST-0182,DailyMart #182,Minimarket,suburban,Toast Bread,SKU-TB-005,5,30,17,6,2,11,1.4,23.8,0.8,42.86,No,0.0,No,0,45.2,Low,No
2024-12-11,CUST-0023,Harbor Inn #23,Horeca,urban,Baguette,SKU-BG-003,1,23,11,5,3,6,1.8,19.8,1.0,44.44,No,0.0,No,0,27.2,Low,No
2024-07-07,CUST-0167,MetroMart #167,Supermarket,rural,Lavash,SKU-LV-004,5,147,60,0,0,60,0.78,46.98,0.5,36.14,Yes,13.0,Yes,1,56.5,Medium,Yes
2024-11-05,CUST-0063,FastCorner #63,Minimarket,rural,Lavash,SKU-LV-004,5,63,42,9,3,33,0.9,37.8,0.5,44.44,No,0.0,No,0,50.7,Medium,Yes
2024-11-29,CUST-0149,MetroMart #149,Supermarket,suburban,Toast Bread,SKU-TB-005,5,342,292,23,8,269,1.4,408.8,0.8,42.86,No,0.0,No,0,80.6,High Volume,Yes
2024-12-10,CUST-0112,MegaShop #112,Supermarket,urban,Lavash,SKU-LV-004,5,73,50,12,6,38,0.8,39.96,0.5,37.44,Yes,11.2,No,1,48.1,Low,Yes
2024-07-12,CUST-0017,Crispy Corner #17,Bakery Shop,urban,Baguette,SKU-BG-003,1,48,36,9,1,27,1.8,64.8,1.0,44.44,No,0.0,No,0,77.1,Medium,Yes
2024-08-13,CUST-0034,Grand Diner #34,Horeca,urban,Toast Bread,SKU-TB-005,5,49,26,0,0,26,1.4,36.4,0.8,42.86,No,0.0,Yes,1,63.4,Medium,Yes
2024-09-29,CUST-0051,NearMart #51,Minimarket,suburban,White Bread,SKU-WB-001,3,33,17,0,0,17,1.05,17.89,0.72,31.58,Yes,12.3,Yes,0,52.9,Low,Yes
2024-09-27,CUST-0106,NearStop #106,Minimarket,urban,Baguette,SKU-BG-003,1,53,27,0,0,27,1.8,48.6,1.0,44.44,No,0.0,Yes,0,46.9,Medium,Yes
2024-09-21,CUST-0024,Classic Bread #24,Bakery Shop,suburban,Baguette,SKU-BG-003,1,72,52,11,4,41,1.67,86.95,1.0,40.2,Yes,7.1,No,0,54.1,Medium,Yes
2024-10-13,CUST-0044,Sunrise Bakery #44,Bakery Shop,rural,Lavash,SKU-LV-004,5,41,12,0,0,12,0.9,10.8,0.5,44.44,No,0.0,Yes,0,44.3,Medium,No
2024-10-29,CUST-0167,MetroMart #167,Supermarket,rural,White Bread,SKU-WB-001,3,123,82,18,8,64,1.2,98.4,0.72,40.0,No,0.0,No,0,51.5,Medium,Yes
2024-09-25,CUST-0032,PocketStore #32,Minimarket,suburban,Lavash,SKU-LV-004,5,74,57,8,2,49,0.73,41.6,0.5,31.5,Yes,18.9,No,0,65.0,Medium,No
2024-10-18,CUST-0098,SunMart #98,Supermarket,urban,Baguette,SKU-BG-003,1,232,173,28,17,145,1.8,311.4,1.0,44.44,No,0.0,No,0,79.9,High Volume,No
2024-11-26,CUST-0191,Flour House #191,Bakery Shop,rural,Baguette,SKU-BG-003,1,103,72,18,9,54,1.8,129.6,1.0,44.44,No,0.0,No,2,69.4,High Volume,No
2024-10-16,CUST-0027,Plaza Bistro #27,Horeca,urban,Whole Wheat,SKU-WW-002,4,21,10,4,2,6,1.5,15.0,0.9,40.0,No,0.0,No,0,38.6,Low,Yes
2024-10-23,CUST-0119,SunMart #119,Supermarket,urban,Lavash,SKU-LV-004,5,213,181,12,5,169,0.9,162.9,0.5,44.44,No,0.0,No,0,88.6,High Volume,Yes
2024-07-31,CUST-0143,Grand Diner #143,Horeca,suburban,Toast Bread,SKU-TB-005,5,70,48,9,6,39,1.4,67.2,0.8,42.86,No,0.0,No,1,58.5,Medium,No
2024-08-12,CUST-0136,NearStop #136,Minimarket,rural,Baguette,SKU-BG-003,1,44,27,11,3,16,1.8,48.6,1.0,44.44,No,0.0,No,0,56.0,Medium,Yes
2024-07-30,CUST-0009,Crispy Corner #9,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,25,15,5,2,10,1.5,22.5,0.9,40.0,No,0.0,No,0,47.3,Low,No
2024-07-21,CUST-0007,Daily Bake #7,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,34,19,7,3,12,1.25,23.77,0.9,28.06,Yes,16.6,No,0,35.8,Low,Yes
2024-11-25,CUST-0118,Café Central #118,Horeca,suburban,Baguette,SKU-BG-003,1,105,88,12,3,76,1.8,158.4,1.0,44.44,No,0.0,No,0,81.6,High Volume,Yes
2024-11-24,CUST-0195,ExpressGo #195,Minimarket,suburban,White Bread,SKU-WB-001,3,59,44,6,3,38,1.2,52.8,0.72,40.0,No,0.0,No,0,50.1,Medium,Yes
2024-08-22,CUST-0061,Sunrise Bakery #61,Bakery Shop,suburban,Lavash,SKU-LV-004,5,64,26,0,0,26,0.9,23.4,0.5,44.44,No,0.0,Yes,0,54.8,Medium,Yes
2024-09-16,CUST-0193,Bread Haven #193,Bakery Shop,suburban,Lavash,SKU-LV-004,5,57,39,7,3,32,0.9,35.1,0.5,44.44,No,0.0,No,0,51.7,Medium,Yes
2024-10-15,CUST-0018,Morning Loaf #18,Bakery Shop,rural,Baguette,SKU-BG-003,1,40,25,10,2,15,1.8,45.0,1.0,44.44,No,0.0,No,0,68.5,Medium,Yes
2024-12-14,CUST-0019,MiniStop #19,Minimarket,urban,Lavash,SKU-LV-004,5,11,5,0,0,5,0.72,3.61,0.5,30.81,Yes,19.7,Yes,3,36.3,Low,No
2024-09-07,CUST-0086,Urban Grill #86,Horeca,rural,Baguette,SKU-BG-003,1,143,126,17,0,109,1.56,196.86,1.0,36.0,Yes,13.2,No,0,78.5,High Volume,Yes
2024-09-09,CUST-0006,Hotel Royal #6,Horeca,rural,Baguette,SKU-BG-003,1,29,13,6,6,7,1.8,23.4,1.0,44.44,No,0.0,No,0,48.4,Low,Yes
2024-07-29,CUST-0082,FastCorner #82,Minimarket,suburban,Baguette,SKU-BG-003,1,11,5,3,2,2,1.8,9.0,1.0,44.44,No,0.0,No,3,47.5,Low,No
2024-09-06,CUST-0198,Sweet Crust #198,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,96,81,9,1,72,1.27,102.91,0.9,29.16,Yes,15.3,No,0,81.4,High Volume,Yes
2024-09-23,CUST-0095,Harbor Inn #95,Horeca,rural,Baguette,SKU-BG-003,1,31,19,7,3,12,1.8,34.2,1.0,44.44,No,0.0,No,0,46.7,Medium,Yes
2024-09-19,CUST-0040,MetroMart #40,Supermarket,urban,Toast Bread,SKU-TB-005,5,205,107,0,0,107,1.26,135.12,0.8,36.65,Yes,9.8,Yes,0,71.0,High Volume,Yes
2024-08-06,CUST-0125,Crispy Corner #125,Bakery Shop,urban,Lavash,SKU-LV-004,5,18,10,3,2,7,0.85,8.54,0.5,41.46,Yes,5.1,No,0,38.5,Low,No
2024-09-27,CUST-0140,Grand Diner #140,Horeca,suburban,White Bread,SKU-WB-001,3,24,12,4,3,8,1.2,14.4,0.72,40.0,No,0.0,No,0,29.0,Low,Yes
2024-08-17,CUST-0053,MiniStop #53,Minimarket,suburban,Baguette,SKU-BG-003,1,62,47,8,3,39,1.66,77.83,1.0,39.61,Yes,8.0,No,0,61.6,Medium,Yes
2024-07-05,CUST-0059,NearStop #59,Minimarket,urban,Whole Wheat,SKU-WW-002,4,18,9,3,5,6,1.5,13.5,0.9,40.0,No,0.0,No,3,26.8,Low,No
2024-10-15,CUST-0192,Golden Crust #192,Bakery Shop,rural,Lavash,SKU-LV-004,5,45,30,8,2,22,0.9,27.0,0.5,44.44,No,0.0,No,0,55.9,Medium,No
2024-11-26,CUST-0079,Tavern Hill #79,Horeca,suburban,White Bread,SKU-WB-001,3,56,41,5,4,36,1.2,49.2,0.72,40.0,No,0.0,No,0,51.0,Medium,Yes
2024-07-20,CUST-0028,Plaza Bistro #28,Horeca,suburban,Toast Bread,SKU-TB-005,5,25,17,4,2,13,1.2,20.47,0.8,33.55,Yes,14.0,No,2,47.0,Low,No
2024-08-04,CUST-0179,PrimeMart #179,Supermarket,suburban,Baguette,SKU-BG-003,1,222,208,14,0,194,1.67,346.32,1.0,39.94,Yes,7.5,No,0,83.5,High Volume,Yes
2024-09-13,CUST-0103,The Breadhouse #103,Horeca,rural,Whole Wheat,SKU-WW-002,4,20,10,5,2,5,1.5,15.0,0.9,40.0,No,0.0,No,1,37.1,Low,Yes
2024-07-19,CUST-0013,DailyMart #13,Minimarket,rural,White Bread,SKU-WB-001,3,54,33,8,7,25,1.2,39.6,0.72,40.0,No,0.0,No,1,59.4,Medium,No
2024-10-29,CUST-0003,DailyMart #3,Minimarket,rural,White Bread,SKU-WB-001,3,43,34,6,2,28,1.05,35.78,0.72,31.58,Yes,12.3,No,2,58.5,Medium,No
2024-07-16,CUST-0072,PrimeMart #72,Supermarket,suburban,Baguette,SKU-BG-003,1,253,235,18,0,217,1.62,379.85,1.0,38.13,Yes,10.2,No,1,75.9,High Volume,Yes
2024-12-30,CUST-0091,EasyBuy #91,Supermarket,suburban,Baguette,SKU-BG-003,1,243,191,33,8,158,1.8,343.8,1.0,44.44,No,0.0,No,0,75.3,High Volume,No
2024-11-10,CUST-0123,DailyMart #123,Minimarket,suburban,White Bread,SKU-WB-001,3,135,128,6,0,122,1.02,130.71,0.72,29.49,Yes,14.9,No,2,67.7,High Volume,Yes
2024-08-28,CUST-0058,SunMart #58,Supermarket,rural,Baguette,SKU-BG-003,1,316,275,41,0,234,1.47,404.41,1.0,32.0,Yes,18.3,No,3,86.7,High Volume,Yes
2024-08-14,CUST-0043,MetroMart #43,Supermarket,urban,Baguette,SKU-BG-003,1,348,301,38,4,263,1.8,541.8,1.0,44.44,No,0.0,No,0,80.5,High Volume,Yes
2024-12-20,CUST-0119,SunMart #119,Supermarket,urban,White Bread,SKU-WB-001,3,239,215,15,4,200,1.2,258.0,0.72,40.0,No,0.0,No,0,94.4,High Volume,Yes
2024-11-04,CUST-0106,NearStop #106,Minimarket,urban,Toast Bread,SKU-TB-005,5,42,27,4,3,23,1.4,37.8,0.8,42.86,No,0.0,No,0,50.3,Medium,Yes
2024-09-11,CUST-0119,SunMart #119,Supermarket,urban,White Bread,SKU-WB-001,3,222,206,13,1,193,1.2,247.2,0.72,40.0,No,0.0,No,0,90.2,High Volume,Yes
2024-08-26,CUST-0039,Flour House #39,Bakery Shop,suburban,White Bread,SKU-WB-001,3,17,9,3,4,6,1.2,10.8,0.72,40.0,No,0.0,No,2,34.8,Low,No
2024-11-23,CUST-0141,Crispy Corner #141,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,22,11,5,2,6,1.5,16.5,0.9,40.0,No,0.0,No,0,39.2,Low,No
2024-09-14,CUST-0076,Bistro Verde #76,Horeca,rural,Toast Bread,SKU-TB-005,5,34,18,9,2,9,1.4,25.2,0.8,42.86,No,0.0,No,0,33.9,Low,No
2024-08-30,CUST-0016,Golden Crust #16,Bakery Shop,rural,Lavash,SKU-LV-004,5,26,16,6,0,10,0.85,13.58,0.5,41.09,Yes,5.7,No,0,53.7,Low,Yes
2024-10-04,CUST-0082,FastCorner #82,Minimarket,suburban,White Bread,SKU-WB-001,3,34,18,6,4,12,1.2,21.6,0.72,40.0,No,0.0,No,0,43.5,Low,Yes
2024-11-19,CUST-0136,NearStop #136,Minimarket,rural,White Bread,SKU-WB-001,3,40,28,5,3,23,1.08,30.17,0.72,33.18,Yes,10.2,No,0,44.6,Medium,Yes
2024-11-09,CUST-0100,Café Central #100,Horeca,urban,Whole Wheat,SKU-WW-002,4,71,52,7,3,45,1.5,78.0,0.9,40.0,No,0.0,No,0,54.3,Medium,Yes
2024-08-24,CUST-0173,Flour House #173,Bakery Shop,rural,Baguette,SKU-BG-003,1,80,65,14,0,51,1.8,117.0,1.0,44.44,No,0.0,No,0,83.0,High Volume,Yes
2024-09-03,CUST-0120,UrbanGrocery #120,Supermarket,urban,Baguette,SKU-BG-003,1,131,42,0,0,42,1.8,75.6,1.0,44.44,No,0.0,Yes,0,46.9,Medium,Yes
